"","symbol","log2fc","effectsize","pvalue","pvalue_adjust","hgnc_id","hgnc_symbol","entrez_id","gene","signif"
"2842","CAMSAP2",0.54737292175813,0.54737292175813,4.58337731495186e-05,0.000188892701611884,"HGNC:29188","CAMSAP2",23271,23271,FALSE
"2843","SLC22A15",-1.41617075890421,-1.41617075890421,4.58783542180126e-05,0.000189021989779885,"HGNC:20301","SLC22A15",55356,55356,FALSE
"2844","OCIAD2",-1.40948898645034,-1.40948898645034,4.68176616646944e-05,0.000192780984391399,"HGNC:28685","OCIAD2",132299,132299,FALSE
"2845","PARD6A",-1.04635037879735,-1.04635037879735,4.68642957215946e-05,0.000192917493521374,"HGNC:15943","PARD6A",50855,50855,FALSE
"2846","PLAA",0.580033124264259,0.580033124264259,4.72083963655181e-05,0.000194222237951178,"HGNC:9043","PLAA",9373,9373,FALSE
"2847","HYCC2",-0.797075702066031,-0.797075702066031,4.73835314070557e-05,0.000194886734953596,"HGNC:28593","HYCC2",285172,285172,FALSE
"2848","CAPN7",0.571847008255873,0.571847008255873,4.75395198188191e-05,0.000195472123301001,"HGNC:1484","CAPN7",23473,23473,FALSE
"2849","PCYT2",-0.829210327910156,-0.829210327910156,4.76576309893413e-05,0.000195901477111889,"HGNC:8756","PCYT2",5833,5833,FALSE
"2850","TEX10",-0.813439592292193,-0.813439592292193,4.77755617257782e-05,0.000196283962691781,"HGNC:25988","TEX10",54881,54881,FALSE
"2851","MSI2",0.649790128514571,0.649790128514571,4.77781146170572e-05,0.000196283962691781,"HGNC:18585","MSI2",124540,124540,FALSE
"2852","CPEB1",-0.887610540948327,-0.887610540948327,4.79940706684588e-05,0.000197114568655275,"HGNC:21744","CPEB1",64506,64506,FALSE
"2853","APC2",0.904718884887431,0.904718884887431,4.80489313585217e-05,0.000197283259342636,"HGNC:24036","APC2",10297,10297,FALSE
"2854","LAPTM4A",-0.5631732905469,-0.5631732905469,4.81379283851311e-05,0.000197591972823534,"HGNC:6924","LAPTM4A",9741,9741,FALSE
"2855","RASAL2",-0.576535855496038,-0.576535855496038,4.82973034471665e-05,0.000198189307434903,"HGNC:9874","RASAL2",9462,9462,FALSE
"2856","BLCAP",-0.562266285778086,-0.562266285778086,4.87924738559995e-05,0.000200163849886897,"HGNC:1055","BLCAP",10904,10904,FALSE
"2857","HIKESHI",0.590272590731564,0.590272590731564,4.931765603641e-05,0.000202202389749281,"HGNC:26938","HIKESHI",51501,51501,FALSE
"2858","FSTL1",-0.881714338430841,-0.881714338430841,4.93628171496398e-05,0.000202329576222915,"HGNC:3972","FSTL1",11167,11167,FALSE
"2859","RAB11B",0.521286390088761,0.521286390088761,4.94764836505518e-05,0.000202737401075528,"HGNC:9761","RAB11B",9230,9230,FALSE
"2860","KNDC1",-0.546739172288971,-0.546739172288971,4.9567989938839e-05,0.000203054213579973,"HGNC:29374","KNDC1",85442,85442,FALSE
"2861","TMEM268",-0.909803102402449,-0.909803102402449,4.98289922869779e-05,0.000204064983009264,"HGNC:24513","TMEM268",203197,203197,FALSE
"2862","FASTKD3",-0.977722395021704,-0.977722395021704,5.01509989451455e-05,0.000205324933878709,"HGNC:28758","FASTKD3",79072,79072,FALSE
"2863","PBDC1",0.669651802089971,0.669651802089971,5.04809397097927e-05,0.000206513496523641,"HGNC:28790","PBDC1",51260,51260,FALSE
"2864","NRN1",-0.742082064097542,-0.742082064097542,5.10715517864684e-05,0.000208854768365984,"HGNC:17972","NRN1",51299,51299,FALSE
"2865","DYRK3",-1.24882004909736,-1.24882004909736,5.11282223521085e-05,0.000209026781038949,"HGNC:3094","DYRK3",8444,8444,FALSE
"2866","NEK1",0.659428728624601,0.659428728624601,5.1233868674445e-05,0.000209339071063002,"HGNC:7744","NEK1",4750,4750,FALSE
"2867","LGALS3BP",-1.40189425889911,-1.40189425889911,5.21577487401385e-05,0.000213053162067554,"HGNC:6564","LGALS3BP",3959,3959,FALSE
"2868","MRPS33",0.828597870601698,0.828597870601698,5.23065993533771e-05,0.00021360020837542,"HGNC:16634","MRPS33",51650,51650,FALSE
"2869","NIF3L1",-1.00718611265861,-1.00718611265861,5.25040708096602e-05,0.000214284298121913,"HGNC:13390","NIF3L1",60491,60491,FALSE
"2870","SERTAD1",-1.61033827620122,-1.61033827620122,5.27030053059525e-05,0.000215034873944361,"HGNC:17932","SERTAD1",29950,29950,FALSE
"2871","CHIC1",0.738404178386443,0.738404178386443,5.29179544006691e-05,0.000215850344788818,"HGNC:1934","CHIC1",53344,53344,FALSE
"2872","MTX2",-0.756762049345869,-0.756762049345869,5.29881556842645e-05,0.000216075098229165,"HGNC:7506","MTX2",10651,10651,FALSE
"2873","UCKL1",-0.855172747020711,-0.855172747020711,5.31144556607606e-05,0.000216528417678012,"HGNC:15938","UCKL1",54963,54963,FALSE
"2874","WNT7A",-0.771430998083929,-0.771430998083929,5.33274770224645e-05,0.000217273026399329,"HGNC:12786","WNT7A",7476,7476,FALSE
"2875","KCNF1",-1.04485230317285,-1.04485230317285,5.3435197233092e-05,0.000217649939427359,"HGNC:6246","KCNF1",3754,3754,FALSE
"2876","PXYLP1",-0.858063093422493,-0.858063093422493,5.35624686749175e-05,0.000218079436336523,"HGNC:26303","PXYLP1",92370,92370,FALSE
"2877","ABCB7",0.834173464295775,0.834173464295775,5.35711243778656e-05,0.000218079436336523,"HGNC:48","ABCB7",22,22,FALSE
"2878","FGF9",-1.45383197210804,-1.45383197210804,5.3791002548891e-05,0.000218912245583641,"HGNC:3687","FGF9",2254,2254,FALSE
"2879","CCDC88A",0.563726896176542,0.563726896176542,5.40951174706605e-05,0.000220087300508297,"HGNC:25523","CCDC88A",55704,55704,FALSE
"2880","RASA2",0.590415227946786,0.590415227946786,5.41410797444608e-05,0.000220211685634875,"HGNC:9872","RASA2",5922,5922,FALSE
"2881","DECR1",0.684242921211685,0.684242921211685,5.4232679944775e-05,0.000220521573552085,"HGNC:2753","DECR1",1666,1666,FALSE
"2882","COL8A2",-2.61482177742456,-2.61482177742456,5.42672150167282e-05,0.00022059931240749,"HGNC:2216","COL8A2",1296,1296,FALSE
"2883","LSAMP",0.505283183823335,0.505283183823335,5.42901229404946e-05,0.000220629755511371,"HGNC:6705","LSAMP",4045,4045,FALSE
"2884","PPAN",-1.03403053464122,-1.03403053464122,5.43867051976374e-05,0.000220959501610731,"HGNC:9227","PPAN",56342,56342,FALSE
"2885","PM20D2",0.893197139452738,0.893197139452738,5.44632532931124e-05,0.000221207689858401,"HGNC:21408","PM20D2",135293,135293,FALSE
"2886","SON",-0.535659626708623,-0.535659626708623,5.45545893325338e-05,0.000221515782848816,"HGNC:11183","SON",6651,6651,FALSE
"2887","PGM2",0.748790252077548,0.748790252077548,5.47275189996238e-05,0.000222154913295211,"HGNC:8906","PGM2",55276,55276,FALSE
"2888","PCSK1",-1.99908578492779,-1.99908578492779,5.4874943319898e-05,0.000222690176960982,"HGNC:8743","PCSK1",5122,5122,FALSE
"2889","KCNE5",1.42689338201642,1.42689338201642,5.49521518468278e-05,0.000222940272406084,"HGNC:6241","KCNE5",23630,23630,FALSE
"2890","GADD45G",-0.947916457529604,-0.947916457529604,5.53360409000024e-05,0.000224434072913303,"HGNC:4097","GADD45G",10912,10912,FALSE
"2891","TPMT",1.01922958296995,1.01922958296995,5.57899131538995e-05,0.000226210786998908,"HGNC:12014","TPMT",7172,7172,FALSE
"2892","WDR24",-0.806987483195397,-0.806987483195397,5.60360507775916e-05,0.000227144433591093,"HGNC:20852","WDR24",84219,84219,FALSE
"2893","MRPL27",0.67395247626986,0.67395247626986,5.62125657107316e-05,0.000227795412844763,"HGNC:14483","MRPL27",51264,51264,FALSE
"2894","TRAF3IP1",-0.796131384807847,-0.796131384807847,5.65860142351037e-05,0.000229178963399405,"HGNC:17861","TRAF3IP1",26146,26146,FALSE
"2895","PAM",-0.66151983420321,-0.66151983420321,5.67451451121401e-05,0.000229693431799042,"HGNC:8596","PAM",5066,5066,FALSE
"2896","GRK3",0.742258251950968,0.742258251950968,5.69879980588606e-05,0.000230611217257985,"HGNC:290","GRK3",157,157,FALSE
"2897","TMUB2",-0.701269473381171,-0.701269473381171,5.72026988687859e-05,0.000231283814103831,"HGNC:28459","TMUB2",79089,79089,FALSE
"2898","ASAH1",-0.683981648830103,-0.683981648830103,5.73368292137417e-05,0.000231760646672155,"HGNC:735","ASAH1",427,427,FALSE
"2899","FOXK2",0.488572684081194,0.488572684081194,5.7438460647721e-05,0.00023210588348157,"HGNC:6036","FOXK2",3607,3607,FALSE
"2900","PPP1R18",0.948173415086121,0.948173415086121,5.77127090373163e-05,0.000233148264713427,"HGNC:29413","PPP1R18",170954,170954,FALSE
"2901","ABHD17C",0.671750304362456,0.671750304362456,5.78154128794745e-05,0.000233431360861287,"HGNC:26925","ABHD17C",58489,58489,FALSE
"2902","TM9SF3",0.487532741566589,0.487532741566589,5.79523202252372e-05,0.000233918124147509,"HGNC:21529","TM9SF3",56889,56889,FALSE
"2903","RNPC3",-0.751305808413546,-0.751305808413546,5.8480058660092e-05,0.000235915184484707,"HGNC:18666","RNPC3",55599,55599,FALSE
"2904","TNKS1BP1",0.55179541849344,0.55179541849344,5.85678891471033e-05,0.000236202910317334,"HGNC:19081","TNKS1BP1",85456,85456,FALSE
"2905","PGGT1B",-0.634980664653844,-0.634980664653844,5.99461364307362e-05,0.00024169322800434,"HGNC:8895","PGGT1B",5229,5229,FALSE
"2906","DAZAP2",0.529095162170094,0.529095162170094,6.01889290799297e-05,0.000242603770761891,"HGNC:2684","DAZAP2",9802,9802,FALSE
"2907","SKIC2",0.567792000077264,0.567792000077264,6.02209579262896e-05,0.000242664513367299,"HGNC:10898","SKIC2",6499,6499,FALSE
"2908","BAZ1B",0.549501740456732,0.549501740456732,6.06107851944149e-05,0.000244164913717696,"HGNC:961","BAZ1B",9031,9031,FALSE
"2909","ARHGDIA",0.54212139625901,0.54212139625901,6.0627432974979e-05,0.000244164913717696,"HGNC:678","ARHGDIA",396,396,FALSE
"2910","SIRT3",0.584839110407724,0.584839110407724,6.07794455381699e-05,0.000244708240350499,"HGNC:14931","SIRT3",23410,23410,FALSE
"2911","ANKRD13A",0.591512271972632,0.591512271972632,6.08502348157971e-05,0.000244924334733964,"HGNC:21268","ANKRD13A",88455,88455,FALSE
"2912","MINK1",0.562387616320817,0.562387616320817,6.08951423771722e-05,0.000245036162057075,"HGNC:17565","MINK1",50488,50488,FALSE
"2913","BLOC1S4",-1.05206804567364,-1.05206804567364,6.09143013709054e-05,0.000245044345885939,"HGNC:24206","BLOC1S4",55330,55330,FALSE
"2914","TTLL9",-1.56979761905356,-1.56979761905356,6.10545521098243e-05,0.000245539512686755,"HGNC:16118","TTLL9",164395,164395,FALSE
"2915","SDHA",0.546653278664281,0.546653278664281,6.10774693268205e-05,0.000245562660465714,"HGNC:10680","SDHA",6389,6389,FALSE
"2916","TMIE",1.44220870220103,1.44220870220103,6.1478216791024e-05,0.000247035047476204,"HGNC:30800","TMIE",259236,259236,FALSE
"2917","ABO",-1.50642496653264,-1.50642496653264,6.17686775021363e-05,0.000248132511616527,"HGNC:79","ABO",28,28,FALSE
"2918","TSTD3",0.679470767518181,0.679470767518181,6.17900502307044e-05,0.000248148702989377,"HGNC:40910","TSTD3",100130890,100130890,FALSE
"2919","MPI",-0.703311973168346,-0.703311973168346,6.18516123501644e-05,0.000248326240493407,"HGNC:7216","MPI",4351,4351,FALSE
"2920","NCLN",-0.738592005228501,-0.738592005228501,6.20448809201006e-05,0.000249032314470048,"HGNC:26923","NCLN",56926,56926,FALSE
"2921","GZF1",0.546475202759774,0.546475202759774,6.21685634355822e-05,0.00024945877010649,"HGNC:15808","GZF1",64412,64412,FALSE
"2922","GHITM",0.593894180269467,0.593894180269467,6.22689790793453e-05,0.000249791651709098,"HGNC:17281","GHITM",27069,27069,FALSE
"2923","DLGAP1",0.647175112739443,0.647175112739443,6.2315684944566e-05,0.000249908950636714,"HGNC:2905","DLGAP1",9229,9229,FALSE
"2924","RAB43",1.28398126189455,1.28398126189455,6.23844854411165e-05,0.000250114766650865,"HGNC:19983","RAB43",339122,339122,FALSE
"2925","SRF",0.614578955925665,0.614578955925665,6.24702289923961e-05,0.0002503883772135,"HGNC:11291","SRF",6722,6722,FALSE
"2926","NT5E",-1.82485951658684,-1.82485951658684,6.26566556491764e-05,0.000251065271824157,"HGNC:8021","NT5E",4907,4907,FALSE
"2927","SPHKAP",-0.795031928489883,-0.795031928489883,6.27135915498597e-05,0.000251223063126244,"HGNC:30619","SPHKAP",80309,80309,FALSE
"2928","DSC2",-2.17082553579751,-2.17082553579751,6.30846375088294e-05,0.000252638700843504,"HGNC:3036","DSC2",1824,1824,FALSE
"2929","MCFD2",-0.719806434634657,-0.719806434634657,6.38892528220178e-05,0.000255679209097109,"HGNC:18451","MCFD2",90411,90411,FALSE
"2930","IPO5",0.548020470795603,0.548020470795603,6.42565016669985e-05,0.000257043970464938,"HGNC:6402","IPO5",3843,3843,FALSE
"2931","PTPRG",0.556610533776506,0.556610533776506,6.45644591163567e-05,0.000258203701927319,"HGNC:9671","PTPRG",5793,5793,FALSE
"2932","CPNE3",0.641051862833141,0.641051862833141,6.46280943658298e-05,0.000258385974372914,"HGNC:2316","CPNE3",8895,8895,FALSE
"2933","FDXACB1",-2.05743894099954,-2.05743894099954,6.4699401216392e-05,0.000258598807822724,"HGNC:25110","FDXACB1",91893,91893,FALSE
"2934","EGR2",-2.29672140605186,-2.29672140605186,6.50278922976923e-05,0.000259839182040681,"HGNC:3239","EGR2",1959,1959,FALSE
"2935","UBE2R2",0.528665770254857,0.528665770254857,6.51711128083907e-05,0.000260338764147198,"HGNC:19907","UBE2R2",54926,54926,FALSE
"2936","SARM1",0.672447182639642,0.672447182639642,6.56950350295523e-05,0.000262358430432002,"HGNC:17074","SARM1",23098,23098,FALSE
"2937","EIF4A1",-0.544866896852547,-0.544866896852547,6.60346615996302e-05,0.00026364117545455,"HGNC:3282","EIF4A1",1973,1973,FALSE
"2938","METTL6",0.711681688381525,0.711681688381525,6.61893184858848e-05,0.000264184925582852,"HGNC:28343","METTL6",131965,131965,FALSE
"2939","BMS1",0.5939576715417,0.5939576715417,6.63505773440477e-05,0.000264754715899604,"HGNC:23505","BMS1",9790,9790,FALSE
"2940","HSPA8",-0.520747709106096,-0.520747709106096,6.66138168338064e-05,0.000265731002251167,"HGNC:5241","HSPA8",3312,3312,FALSE
"2941","USE1",0.733121111370229,0.733121111370229,6.67606817578158e-05,0.000266242640822906,"HGNC:30882","USE1",55850,55850,FALSE
"2942","MAP9",-0.565257631391456,-0.565257631391456,6.69938280603577e-05,0.000267023589335838,"HGNC:26118","MAP9",79884,79884,FALSE
"2943","SNRPA",-0.984570554691299,-0.984570554691299,6.70836324355425e-05,0.000267307072269612,"HGNC:11151","SNRPA",6626,6626,FALSE
"2944","KCNJ13",-2.70823410811241,-2.70823410811241,6.75062421231318e-05,0.000268916152154759,"HGNC:6259","KCNJ13",3769,3769,FALSE
"2945","SLC29A2",-1.72429723755189,-1.72429723755189,6.75895633279606e-05,0.000269044255599296,"HGNC:11004","SLC29A2",3177,3177,FALSE
"2946","TMED9",-0.581416340965521,-0.581416340965521,6.75948073855245e-05,0.000269044255599296,"HGNC:24878","TMED9",54732,54732,FALSE
"2947","OSGEPL1",-0.87270926898825,-0.87270926898825,6.78887157881232e-05,0.000270138941660805,"HGNC:23075","OSGEPL1",64172,64172,FALSE
"2948","TRIP12",0.524905468746176,0.524905468746176,6.82078624439382e-05,0.000271182635095946,"HGNC:12306","TRIP12",9320,9320,FALSE
"2949","GNB5",-0.725892947399345,-0.725892947399345,6.82404930933955e-05,0.000271237004353721,"HGNC:4401","GNB5",10681,10681,FALSE
"2950","ADGRL1",0.54441922279474,0.54441922279474,6.84449418568801e-05,0.000271974083040849,"HGNC:20973","ADGRL1",22859,22859,FALSE
"2951","CFAP52",-0.958504494621973,-0.958504494621973,6.89014301237626e-05,0.000273711983242898,"HGNC:16053","CFAP52",146845,146845,FALSE
"2952","NRSN1",1.2551509215774,1.2551509215774,6.91410551395042e-05,0.000274587665276482,"HGNC:17881","NRSN1",140767,140767,FALSE
"2953","AMBRA1",-0.620106064300356,-0.620106064300356,6.94496712071144e-05,0.000275736777275971,"HGNC:25990","AMBRA1",55626,55626,FALSE
"2954","TRAPPC10",0.476574428423589,0.476574428423589,7.03946430089278e-05,0.000279411080947225,"HGNC:11868","TRAPPC10",7109,7109,FALSE
"2955","TJP2",0.515329609379262,0.515329609379262,7.17239834526865e-05,0.000284529658781395,"HGNC:11828","TJP2",9414,9414,FALSE
"2956","RPAP3",-0.602536020864465,-0.602536020864465,7.18702587367765e-05,0.00028503091249017,"HGNC:26151","RPAP3",79657,79657,FALSE
"2957","TMEM168",-0.877802656043488,-0.877802656043488,7.20085454912299e-05,0.000285500215415353,"HGNC:25826","TMEM168",64418,64418,FALSE
"2958","CDIPT",-0.544655644051069,-0.544655644051069,7.21681978398753e-05,0.000286053945399107,"HGNC:1769","CDIPT",10423,10423,FALSE
"2959","MYO5A",0.555081616751649,0.555081616751649,7.25530991936904e-05,0.000287499943606346,"HGNC:7602","MYO5A",4644,4644,FALSE
"2960","TAS1R1",-1.75191088168249,-1.75191088168249,7.26406008804108e-05,0.000287766987264064,"HGNC:14448","TAS1R1",80835,80835,FALSE
"2961","FDX2",0.780128367437073,0.780128367437073,7.26735368889947e-05,0.000287817780056636,"HGNC:30546","FDX2",112812,112812,FALSE
"2962","TMED3",-0.809196101067645,-0.809196101067645,7.27276789315592e-05,0.000287952506317565,"HGNC:28889","TMED3",23423,23423,FALSE
"2963","F3",-0.703044420546693,-0.703044420546693,7.30198401629318e-05,0.000288916113671908,"HGNC:3541","F3",2152,2152,FALSE
"2964","TEX264",-0.562381306786641,-0.562381306786641,7.31061584513016e-05,0.000289131017490236,"HGNC:30247","TEX264",51368,51368,FALSE
"2965","TMEM87A",-0.758231478765112,-0.758231478765112,7.33563210871791e-05,0.000290040231676277,"HGNC:24522","TMEM87A",25963,25963,FALSE
"2966","RANBP1",0.576541933739136,0.576541933739136,7.3502559337539e-05,0.000290538155127305,"HGNC:9847","RANBP1",5902,5902,FALSE
"2967","SIPA1L3",0.84592874011658,0.84592874011658,7.36904826513733e-05,0.000291156943498023,"HGNC:23801","SIPA1L3",23094,23094,FALSE
"2968","SLC10A1",-2.28959715580871,-2.28959715580871,7.36998007792185e-05,0.000291156943498023,"HGNC:10905","SLC10A1",6554,6554,FALSE
"2969","MORN4",0.73546349877005,0.73546349877005,7.3912880495924e-05,0.000291918136079541,"HGNC:24001","MORN4",118812,118812,FALSE
"2970","WTAP",-0.560253960316198,-0.560253960316198,7.40906996440706e-05,0.000292458985160553,"HGNC:16846","WTAP",9589,9589,FALSE
"2971","ADD2",0.593419020305116,0.593419020305116,7.52159671087035e-05,0.000296818883992951,"HGNC:244","ADD2",119,119,FALSE
"2972","GPR3",-2.07561578254013,-2.07561578254013,7.53532459226779e-05,0.000297278631350316,"HGNC:4484","GPR3",2827,2827,FALSE
"2973","MORN1",-1.10548328739787,-1.10548328739787,7.54006947843171e-05,0.000297383831771994,"HGNC:25852","MORN1",79906,79906,FALSE
"2974","TBK1",-0.717407238615953,-0.717407238615953,7.58642397666951e-05,0.000299047219510094,"HGNC:11584","TBK1",29110,29110,FALSE
"2975","L3MBTL2",-0.626208697423318,-0.626208697423318,7.62641312538831e-05,0.000300540747483286,"HGNC:18594","L3MBTL2",83746,83746,FALSE
"2976","NUDT11",0.544633234851504,0.544633234851504,7.63109153537045e-05,0.00030064231492185,"HGNC:18011","NUDT11",55190,55190,FALSE
"2977","MTERF1",-1.10743938053046,-1.10743938053046,7.68733598348957e-05,0.000302691498590402,"HGNC:21463","MTERF1",7978,7978,FALSE
"2978","SERAC1",-1.03592687995282,-1.03592687995282,7.69272028014965e-05,0.000302820177410348,"HGNC:21061","SERAC1",84947,84947,FALSE
"2979","HYPK",0.761405655227014,0.761405655227014,7.72961229991426e-05,0.000304188730471598,"HGNC:18418","HYPK",25764,25764,FALSE
"2980","PCDHGA6",-1.01090757334897,-1.01090757334897,7.73963788026287e-05,0.000304499528261428,"HGNC:8704","PCDHGA6",56109,56109,FALSE
"2981","CYP2U1",-1.00874295295096,-1.00874295295096,7.74519421899505e-05,0.000304634370752062,"HGNC:20582","CYP2U1",113612,113612,FALSE
"2982","CCDC50",0.818453374643516,0.818453374643516,7.75752790133667e-05,0.000305035632701914,"HGNC:18111","CCDC50",152137,152137,FALSE
"2983","BARD1",1.02232572831199,1.02232572831199,7.77693310135477e-05,0.000305714658646388,"HGNC:952","BARD1",580,580,FALSE
"2984","ASIC2",0.642957365994064,0.642957365994064,7.79565793730064e-05,0.000306366573537036,"HGNC:99","ASIC2",40,40,FALSE
"2985","TRPM2",-1.3964109814498,-1.3964109814498,7.80297447617338e-05,0.000306569911530931,"HGNC:12339","TRPM2",7226,7226,FALSE
"2986","WDR19",-0.69874586903582,-0.69874586903582,7.81486577666475e-05,0.000306952825688432,"HGNC:18340","WDR19",57728,57728,FALSE
"2987","FKBP4",-0.508457166880756,-0.508457166880756,7.82475465452347e-05,0.000307256899976884,"HGNC:3720","FKBP4",2288,2288,FALSE
"2988","GNB1",0.473860033043646,0.473860033043646,7.85376220955896e-05,0.000308226778542455,"HGNC:4396","GNB1",2782,2782,FALSE
"2989","PCDHB14",-1.30599762802452,-1.30599762802452,7.88465002183767e-05,0.000309269345291873,"HGNC:8685","PCDHB14",56122,56122,FALSE
"2990","TAF8",-0.927314626747895,-0.927314626747895,7.89651384699541e-05,0.000309564977086732,"HGNC:17300","TAF8",129685,129685,FALSE
"2991","GSTA4",1.07302679129865,1.07302679129865,7.91485176756019e-05,0.000310198887817088,"HGNC:4629","GSTA4",2941,2941,FALSE
"2992","VCL",-0.691740084500781,-0.691740084500781,7.95083807678936e-05,0.00031151383043919,"HGNC:12665","VCL",7414,7414,FALSE
"2993","SYPL1",-0.947944784586905,-0.947944784586905,7.95275716398323e-05,0.00031151383043919,"HGNC:11507","SYPL1",6856,6856,FALSE
"2994","MRAS",0.78705701104741,0.78705701104741,7.96001896253416e-05,0.000311712948371377,"HGNC:7227","MRAS",22808,22808,FALSE
"2995","GFOD1",0.936265173833219,0.936265173833219,7.99291910467897e-05,0.000312915675701372,"HGNC:21096","GFOD1",54438,54438,FALSE
"2996","PXK",-0.901979437661247,-0.901979437661247,8.07843593572016e-05,0.000316116416937586,"HGNC:23326","PXK",54899,54899,FALSE
"2997","NUDT21",0.598196311568982,0.598196311568982,8.07909523195717e-05,0.000316116416937586,"HGNC:13870","NUDT21",11051,11051,FALSE
"2998","YIPF1",-0.599777359015313,-0.599777359015313,8.08758885805273e-05,0.000316362244313495,"HGNC:25231","YIPF1",54432,54432,FALSE
"2999","NOP53",0.639704310415195,0.639704310415195,8.09948019722953e-05,0.000316740809352712,"HGNC:4333","NOP53",29997,29997,FALSE
"3000","ANKRD6",0.625480876672459,0.625480876672459,8.10396704869579e-05,0.00031682968442565,"HGNC:17280","ANKRD6",22881,22881,FALSE
"3001","CSRP1",0.556016597448329,0.556016597448329,8.11103038274364e-05,0.000317019212637746,"HGNC:2469","CSRP1",1465,1465,FALSE
"3002","FOXO4",2.08057671207993,2.08057671207993,8.12330781756543e-05,0.000317412374553642,"HGNC:7139","FOXO4",4303,4303,FALSE
"3003","PCDHB10",-1.20194168423086,-1.20194168423086,8.1278841646462e-05,0.000317417834366601,"HGNC:8681","PCDHB10",56126,56126,FALSE
"3004","TOGARAM1",-0.580550879343986,-0.580550879343986,8.13083511549878e-05,0.000317446438383826,"HGNC:19959","TOGARAM1",23116,23116,FALSE
"3005","CWF19L2",0.600186922184429,0.600186922184429,8.19946077845459e-05,0.000320038418654956,"HGNC:26508","CWF19L2",143884,143884,FALSE
"3006","ACAT2",-0.572057024067702,-0.572057024067702,8.21525067928655e-05,0.000320567281074206,"HGNC:94","ACAT2",39,39,FALSE
